201301;1004454790;AIR BP BRASIL LTDA;Querosene de Aviação;15851812
201301;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;589000
201301;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Gasolina de Aviação;10361455
201301;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;2252037
201302;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Querosene de Aviação;554837119
201302;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;198576446
201302;1004454790;AIR BP BRASIL LTDA;Gasolina de Aviação;469106
201302;1004454790;AIR BP BRASIL LTDA;Querosene de Aviação;14367390
201302;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Gasolina de Aviação;11667702
201302;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1732295
201302;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;478000
201303;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Querosene de Aviação;575872088
201303;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;229850347
201303;1004454790;AIR BP BRASIL LTDA;Gasolina de Aviação;469279
201303;1004454790;AIR BP BRASIL LTDA;Querosene de Aviação;30638326
201303;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1744953
201303;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;553000
201303;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Gasolina de Aviação;8612906
201304;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Querosene de Aviação;562693667
201304;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;205149227
201304;1004454790;AIR BP BRASIL LTDA;Gasolina de Aviação;583925
201304;1004454790;AIR BP BRASIL LTDA;Querosene de Aviação;39672764
201304;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Gasolina de Aviação;9380822
201304;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;668000
